H0_samples
8.200830691568002351e+01
9.382688252790873662e+01
6.954829957447087452e+01
7.180345069201094077e+01
6.387515348742604004e+01
6.972536922634436962e+01
9.600708656784567552e+01
6.870855140684437856e+01
9.997492053847413729e+01
6.589375299252658635e+01
6.534993310763249497e+01
6.704513907291710950e+01
9.974264582629230347e+01
7.804282840877851868e+01
7.567385561854560194e+01
7.603274178836063868e+01
9.399461101559096221e+01
8.052028664139102432e+01
6.824963273209367287e+01
9.029841109914785591e+01
8.574665628141677587e+01
7.885114227575724044e+01
7.777165691350241161e+01
6.465174106580985836e+01
9.359766821826143257e+01
6.284575453476550422e+01
9.817332478249923611e+01
6.964738003983227088e+01
6.834468562602268094e+01
9.234278760975311684e+01
7.966679115954158874e+01
7.120138630051614825e+01
8.376375528229993961e+01
7.944052503685959721e+01
6.925486314374118990e+01
7.000808046040091881e+01
6.582542239941021478e+01
8.680752034590875610e+01
7.125738691691671534e+01
6.827907188985903986e+01
8.864793827174075602e+01
6.486694012920648333e+01
8.178847710538767046e+01
9.077662902074939666e+01
7.531749018262250672e+01
7.400876323044246874e+01
7.302709717873064221e+01
7.656518629498606288e+01
8.885694214858537521e+01
8.423687017197137550e+01
6.433623012021308796e+01
1.237147493305957227e+02
8.132911035757551588e+01
7.144995796081830974e+01
7.857729484283812837e+01
7.352720428413374520e+01
9.536020467537899492e+01
6.617377822365625661e+01
6.469785733069736011e+01
6.081331775787175786e+01
5.382868736930503673e+01
5.583493952768055379e+01
6.659688890055512900e+01
6.273778694676727241e+01
8.328695199906600521e+01
7.058681254485090051e+01
7.053497581965380903e+01
6.664009786488840348e+01
6.779514649719679653e+01
7.786576617589541627e+01
9.065813759812037631e+01
7.054722316837532503e+01
6.522486724503278310e+01
8.017637284210454141e+01
6.591690513057041301e+01
7.284379846315238183e+01
7.900626268759863535e+01
6.659258361805866855e+01
6.399902805533669436e+01
6.886426193509733196e+01
7.502858268405279318e+01
8.160094433673216940e+01
9.186808597393866194e+01
7.384860675960709386e+01
6.682101229909041251e+01
6.687827485838826647e+01
9.387467994335274568e+01
7.141438654904366956e+01
7.113866825993090970e+01
5.795188674255705052e+01
6.530397088330087740e+01
8.085098456994006710e+01
7.088720245779124696e+01
6.544240272301775008e+01
6.328417148782255452e+01
6.338589009659654039e+01
6.293760464928825371e+01
7.799909339875365788e+01
7.909786225622565325e+01
8.504141031622428670e+01
7.244936002645005146e+01
7.196856209188740650e+01
6.367794207114378224e+01
6.134096512270349422e+01
8.872453521135440724e+01
7.223791842488718373e+01
6.272612033541326326e+01
7.097982178540109999e+01
9.204071323302029839e+01
9.387840962796897770e+01
8.691029172806422309e+01
8.188950270897545636e+01
7.639242617948939085e+01
8.193393991717661606e+01
7.418298017047557380e+01
7.893756032524639465e+01
7.912633914448758787e+01
6.678877045890112640e+01
6.776830109050774809e+01
9.077204825932049914e+01
7.772136601007929357e+01
7.545233509420988582e+01
8.088046777401699217e+01
7.242838234841659073e+01
8.412149698798531006e+01
9.429322132031751380e+01
7.839702533969202136e+01
1.178280227903047717e+02
7.870640767209852129e+01
1.060935195980065373e+02
6.491664195881058674e+01
7.457573400343466119e+01
7.487160662751884388e+01
7.161334298698506018e+01
7.163173198043136836e+01
8.258530604510498563e+01
1.011296891662327084e+02
6.747236408402432062e+01
6.924110625674515518e+01
7.772557795151304560e+01
6.968835221431098148e+01
7.713551951479219326e+01
7.020215975281287513e+01
6.435837630346193805e+01
1.041877843622897188e+02
8.069172347520735400e+01
1.288304344065490170e+02
7.190216383356427343e+01
8.290535238776064375e+01
8.505469464929969092e+01
7.436918257150249190e+01
7.817397883392730762e+01
8.133767766920321662e+01
7.018734402413812745e+01
9.143214975460611527e+01
7.453188357059028135e+01
7.159334451241277009e+01
8.046875708812179084e+01
9.351933444844675591e+01
7.343078786012227965e+01
7.883281090982832495e+01
8.561762054049800952e+01
7.799424141389752663e+01
7.484270827356824896e+01
9.049948217840633902e+01
8.901249852620195213e+01
7.383519094767774504e+01
7.225525721920159583e+01
6.476450209583607887e+01
5.890610888531091405e+01
6.558962780213379062e+01
6.812869466052063672e+01
6.976333204904105401e+01
7.114022577448778861e+01
1.194019296004804858e+02
7.304210427140409934e+01
7.416801864188083471e+01
7.126101857936798467e+01
8.846536011745459405e+01
7.487272067015869936e+01
7.015352675306378671e+01
7.028612216763700360e+01
6.597403248298103051e+01
8.004530070411937004e+01
1.085920497462843315e+02
8.306673721211494410e+01
6.591328048751728375e+01
8.653348295709012916e+01
7.663776720524296593e+01
8.766013139270846466e+01
8.674958164301807528e+01
6.238122765071140918e+01
7.289513173456820994e+01
7.679272764627934578e+01
9.920099811978333548e+01
8.334581063706548321e+01
6.232510042396192063e+01
6.193503144366160740e+01
6.402315579307958160e+01
5.661827024351285331e+01
5.599056442691610158e+01
6.093756476233472341e+01
6.298875180760707337e+01
6.848116166929609960e+01
6.448355355155054269e+01
5.571839684212110910e+01
6.332567614357478192e+01
8.030647369873278762e+01
1.165269248194512102e+02
7.102656728647005480e+01
1.016364030994264169e+02
6.963239415256160214e+01
6.487051026481162808e+01
8.344888103364951348e+01
8.610878597972585169e+01
8.247959435947754514e+01
6.569441033902941740e+01
5.829099753083725943e+01
7.506370137081387384e+01
6.948333349963391470e+01
6.224757352944783406e+01
7.879303780171515825e+01
9.477673833516823265e+01
6.724373380897208108e+01
6.931866986058621194e+01
7.167993397801397748e+01
8.111714327241611500e+01
7.720609855753694717e+01
6.511274120773390450e+01
6.725678868030982471e+01
7.855852540143594354e+01
6.811339682493681380e+01
7.529382638219038881e+01
9.083746736193820936e+01
7.386875348799947005e+01
7.878820258288503453e+01
6.992574089059870346e+01
6.844574126891787103e+01
7.999451327179217230e+01
7.642763594458959631e+01
7.445299382399383603e+01
6.331933550270843369e+01
8.214008543951952390e+01
9.624306277738591575e+01
9.716627301831911723e+01
9.929608716877541497e+01
7.307177869017836258e+01
7.069122163484823318e+01
6.910844047424700420e+01
8.247765492057827430e+01
7.088470772009699772e+01
8.016924420926568473e+01
1.241028050698456582e+02
7.120510712049710378e+01
1.024894493546346865e+02
7.136652369239645566e+01
1.361718417420252081e+02
1.051546788291074961e+02
8.097151181119765795e+01
6.720587016908064015e+01
8.952077103769408950e+01
7.191055808150007067e+01
7.144762781677277985e+01
6.448153630319741580e+01
6.179988078884498037e+01
8.117193750380917550e+01
7.751998396865621999e+01
6.742783011544904070e+01
7.493314423257439216e+01
7.465909484812335961e+01
9.839110832826149533e+01
8.763715976506247785e+01
7.358411125066315606e+01
9.268294167583509591e+01
6.315639393850192107e+01
6.698101418999785039e+01
7.203305391364443722e+01
8.527059799986501787e+01
8.385309032049516986e+01
6.647164236661811287e+01
1.056531994388219005e+02
6.693086508779687449e+01
8.143167339277228223e+01
6.899057098739118032e+01
8.346170532789425067e+01
9.856263285075175418e+01
6.783406947285968158e+01
7.181431215859323913e+01
1.048840219902064916e+02
8.299392691342848138e+01
6.025810529821995942e+01
8.894200902313711765e+01
9.174521171013729770e+01
8.443205105177895575e+01
6.787400948056432526e+01
6.804657588200988982e+01
7.612446311121232156e+01
7.944681496813856825e+01
7.946764230681955610e+01
7.346314364621838422e+01
7.562610029759015617e+01
8.362692185229586528e+01
7.359297746835677856e+01
7.084413162055921021e+01
6.527231095194551358e+01
7.450172436748852078e+01
6.502496830335213929e+01
6.353956994602825858e+01
6.553517125322207448e+01
6.264836895337665368e+01
5.712852444136625962e+01
6.174735830960344884e+01
9.556035038951657157e+01
9.710226550549317892e+01
7.374863548012062608e+01
9.132888223421224438e+01
1.109809549836030271e+02
6.240891173853920293e+01
7.610485159778845343e+01
7.226614247345467845e+01
8.600445292363640704e+01
7.284963222304673991e+01
7.764869183568634980e+01
7.501642769432531566e+01
1.061624605649763851e+02
1.069429739828689918e+02
7.041392076367893083e+01
9.518971178951434808e+01
8.360054091850150826e+01
7.620559259497987625e+01
6.817296374452436680e+01
7.581519533588266313e+01
6.930097708478099605e+01
8.114265306681865297e+01
6.498347804987022869e+01
6.938556006554412647e+01
6.722710682533239890e+01
7.014591929293332839e+01
1.058739772587571792e+02
7.010476745551774513e+01
8.240216744856098785e+01
8.037419873129643122e+01
6.351239943381235520e+01
6.598170940243764448e+01
6.482503627200374297e+01
7.079453308104159248e+01
5.698157389734915057e+01
8.062777339898740081e+01
6.965809563623274414e+01
6.389201281432693946e+01
6.793041069254279307e+01
7.515117802848673989e+01
1.188091670702332863e+02
7.710602241546405367e+01
9.477620940061405008e+01
9.434133765343449340e+01
8.373434536681810414e+01
8.459827421375618428e+01
6.883162233764038263e+01
7.078787455376091486e+01
6.952077378472348812e+01
7.959105219466310643e+01
7.225936152698078274e+01
6.012703238710994214e+01
6.831451984730757943e+01
6.185040919196453757e+01
1.059842765487387481e+02
8.069774082612973132e+01
9.447433822000297710e+01
1.033902649728430703e+02
8.710016729029642590e+01
8.373399553924443239e+01
6.270386319127634778e+01
9.022609372230522240e+01
9.126353310316912371e+01
7.213147500668051748e+01
6.801014740832961536e+01
7.405731117910670491e+01
7.384462074851704472e+01
6.688004128933722825e+01
1.080543667732550404e+02
6.573083770409152748e+01
9.948399985740965690e+01
6.875910269895024385e+01
8.463787912333516772e+01
9.284777955862844578e+01
7.476806706505128375e+01
6.693081779104447548e+01
6.910670364977977442e+01
7.828986116973040055e+01
7.640120390575350484e+01
6.378761509805088536e+01
6.638875349249165936e+01
6.642256449279133790e+01
7.299950175463033020e+01
1.076751707008340162e+02
9.066600315465055360e+01
7.997042451171803634e+01
6.854696716985708349e+01
9.175027323075141794e+01
6.736367321910303474e+01
6.396548993171549569e+01
7.059021254992326533e+01
7.304549703657279736e+01
9.849602588882966359e+01
1.158852078534485486e+02
8.734999095501549959e+01
6.923763430699763433e+01
6.186765651857105297e+01
7.336409092484645100e+01
6.463804461333883467e+01
7.455239502156769049e+01
9.431982589397436811e+01
6.902329804977875938e+01
7.374022288145162918e+01
7.079283848485182773e+01
6.673183636593869039e+01
6.883176186948598740e+01
9.367312283336251255e+01
8.347392999043137252e+01
5.661377292401984107e+01
7.344243758023881696e+01
7.123715296120384721e+01
7.992004841138047766e+01
7.892329541715372443e+01
8.305785411808849972e+01
8.040330184610280639e+01
6.758846300390416673e+01
7.205101438651706758e+01
6.861869759665181334e+01
6.801899484400773588e+01
8.247174018391625339e+01
1.079431295814866587e+02
6.868910465000790566e+01
6.924447496737452923e+01
6.928969304005789809e+01
6.718987050668843608e+01
1.026584525585777072e+02
6.989592859645567557e+01
7.938927649965623345e+01
6.796082859175341184e+01
8.516097129694446721e+01
1.000315002408014493e+02
7.656661506139452911e+01
7.673351015212453774e+01
7.344579986882681055e+01
6.621678450162004026e+01
7.759035027375148275e+01
7.460151536302173270e+01
7.507565276492880457e+01
8.760588393667526930e+01
6.671295461235905577e+01
8.459957234209760202e+01
9.950245394557926204e+01
7.619664844773653556e+01
1.031764271416655276e+02
7.728628212382587037e+01
7.022349116848469919e+01
8.047555547504725837e+01
7.500916388291580006e+01
7.823283717962327444e+01
6.389609688041075941e+01
6.775536385118235216e+01
6.670793238195886943e+01
7.776193283537807588e+01
9.594038712093956178e+01
8.061302320772684027e+01
8.237132860459679762e+01
7.883377694960461213e+01
6.929115877046086780e+01
7.635399201498323407e+01
1.039882086942778017e+02
8.090789687341778347e+01
7.353403850829172939e+01
6.718183229211574314e+01
8.133100232503119287e+01
1.025595441572433373e+02
7.609160985997216642e+01
7.650939109850556008e+01
6.687671574239816152e+01
7.130878574086142407e+01
8.027550690779116849e+01
5.627652906177134895e+01
7.568492763949510049e+01
7.548879205742851184e+01
8.140626066380315251e+01
7.129383370474812409e+01
1.066972921931312328e+02
7.209072096919344119e+01
7.984060570224120568e+01
6.782992721616503218e+01
7.748996567423030513e+01
7.725201333267358450e+01
1.005123845389767183e+02
7.564680989231177932e+01
8.712379771241758419e+01
9.881645080605916576e+01
6.669989748339568791e+01
6.577666509088270175e+01
6.298727246863295193e+01
6.075322810466484214e+01
8.422444878270309232e+01
8.011406823695298840e+01
9.459144350369098220e+01
8.035654711237516779e+01
9.829658000339637169e+01
6.986320380592478330e+01
1.164085618922757845e+02
6.922850619941706896e+01
6.752501680914161852e+01
6.533333726255702345e+01
7.059177657228005387e+01
7.028004153233007401e+01
9.345273018917743002e+01
6.773928447475235259e+01
1.155461728802513761e+02
6.001818355638383196e+01
7.850409117054341834e+01
8.256079715337203595e+01
6.195680335886216028e+01
9.208390034361460152e+01
6.914465231916047117e+01
7.496950326235892703e+01
6.962196539889917801e+01
5.898821489693635556e+01
9.310238593935561369e+01
7.283163698489100568e+01
6.377976241294466320e+01
7.116313176519854267e+01
8.273595815329110792e+01
9.129666462361096535e+01
6.558204531620366140e+01
7.306449064111957625e+01
8.684295530757273696e+01
6.326583880932277992e+01
7.657825039502900211e+01
6.233500482020546229e+01
6.117700968678836659e+01
7.569862439213895300e+01
6.080630690893853085e+01
8.144901585987162207e+01
8.872290305844101965e+01
6.995608007311899712e+01
8.384559605937768367e+01
6.415973964521640482e+01
8.847021947102697936e+01
5.916700802856442465e+01
6.690492901160692440e+01
9.045674954715018146e+01
7.143693797493477859e+01
9.915085443027007273e+01
6.800235880970274138e+01
9.525972692119297847e+01
9.144316433905524377e+01
9.267354081736854710e+01
6.568904324003879935e+01
8.149706995606615578e+01
8.428911695906795387e+01
7.389386293207235212e+01
6.237723852592413465e+01
7.419269791292485650e+01
9.149837662941899907e+01
8.526571176314898537e+01
1.159538474080606534e+02
8.328789353835604459e+01
6.894110997987985456e+01
8.009679938276427436e+01
8.378694113698330170e+01
6.380136890676644867e+01
7.726273866636670107e+01
7.230577710001867331e+01
7.358318544071356371e+01
6.645481051914555337e+01
7.264105485869772849e+01
6.121462252199910381e+01
5.960011374788055605e+01
7.314329704591114023e+01
6.584899750521145734e+01
5.892641628119860542e+01
7.144508693478653072e+01
6.830721982536137205e+01
6.869125800978611096e+01
6.961836846566450276e+01
6.936346833413261947e+01
7.877989374638470110e+01
7.572250565721878957e+01
7.514628143535347249e+01
6.324265631284568201e+01
7.942903669081545104e+01
6.628005642898277472e+01
8.273967092844455351e+01
7.922472858420981368e+01
6.977408142499318444e+01
1.000843987633256091e+02
6.192384531712507822e+01
6.627928598486484191e+01
7.190513685415510281e+01
6.909133615082670588e+01
7.998881493525374253e+01
9.445895750804129420e+01
6.859922813250723550e+01
6.944327787460574086e+01
8.416245337473468169e+01
9.250705344087077719e+01
1.004334062825659544e+02
7.414084315294999783e+01
6.922250522280248219e+01
7.287348173317728595e+01
1.731980471943857651e+02
9.400491734222106288e+01
6.579843868155231235e+01
7.374698342077621760e+01
6.580769974493064467e+01
6.854018395218444937e+01
6.893569614053184580e+01
7.546742254755726265e+01
6.573963702097329076e+01
6.884135127737910409e+01
7.247927712726202287e+01
6.279675318731661093e+01
6.504622939303635576e+01
1.314987092446501435e+02
6.213907421740200476e+01
6.874586701853037596e+01
7.429618449993934348e+01
7.100897359457714231e+01
1.248477339114157445e+02
7.468179021232796799e+01
1.026969949196839025e+02
8.138041006793578447e+01
8.940258392637036877e+01
6.850676485603837307e+01
1.137712095608114140e+02
7.748026241929279934e+01
7.186161069518506395e+01
7.095906450496003970e+01
8.269042944278804441e+01
1.058358655173325218e+02
9.900394333098611810e+01
7.162782302720577832e+01
8.596494394204491130e+01
7.167791846960163582e+01
8.998619182138881456e+01
7.804192100256612719e+01
6.351978394866187472e+01
7.204453788767331446e+01
6.404261678603521091e+01
5.888161748891071312e+01
8.120508631655292220e+01
8.467557323051988760e+01
8.126543473182009336e+01
7.104491059169266975e+01
7.631247110394996014e+01
6.492015946145389194e+01
6.752791875826638091e+01
6.299493670211082730e+01
8.133497688442467677e+01
6.463167729663564387e+01
7.135713546921277839e+01
6.769707552125784389e+01
7.584517111039785675e+01
1.227946368122064342e+02
8.247995812957410067e+01
7.536377519190750718e+01
8.636350483503044018e+01
7.995774632158517647e+01
7.460986733297795581e+01
7.135125849940247633e+01
7.163878530571058434e+01
8.083640746868881877e+01
6.662767970588824085e+01
9.811202353942320542e+01
8.130529743176798263e+01
1.047648936984686543e+02
8.136597997510182267e+01
7.128206102419046886e+01
9.119798987828373527e+01
7.795387356525189659e+01
6.987407245939591860e+01
8.936735040952312659e+01
6.802911299006916579e+01
7.353984827693396653e+01
8.160371489348550256e+01
7.045664344408542945e+01
1.191710617949474198e+02
7.130181052173739431e+01
8.012175371525272283e+01
9.391096471703338011e+01
7.324423051043517319e+01
7.979612775309763606e+01
6.798707012757830626e+01
8.220194616967589241e+01
6.862191380756527792e+01
6.512203710258943090e+01
6.901122356537496216e+01
1.172412943353067192e+02
6.927501845339567410e+01
7.323808914363620204e+01
6.824595940426162599e+01
1.157696312130492657e+02
6.916492505543189395e+01
7.695615582971106505e+01
8.064886045488682953e+01
9.883587100804361114e+01
8.072439584386160050e+01
6.427338911029670498e+01
6.181438797241992233e+01
9.808198652402845141e+01
9.627789451893376338e+01
6.511959812214247734e+01
6.427710404048723092e+01
9.177653490356787813e+01
6.731383321481909832e+01
7.099675514074560567e+01
1.250606994702627901e+02
9.860166005833140446e+01
8.169092919076997816e+01
8.279509615180599269e+01
8.060225657107564246e+01
7.057195049028955225e+01
7.119544566634304772e+01
8.102551299913177729e+01
6.704223773920185181e+01
8.366357545146827590e+01
8.990320760835639646e+01
6.901333457801267457e+01
9.108875102851224881e+01
7.413199525213140362e+01
6.224448306935379804e+01
9.842198422709998340e+01
7.667234759202629846e+01
1.100203286639657136e+02
7.079674244681163486e+01
6.581861724974791628e+01
6.563183129252931280e+01
9.171938011342803065e+01
7.306769658925645672e+01
6.955186637953943318e+01
9.704715451119137981e+01
7.071649401751356834e+01
6.893583588868409606e+01
8.215674329343021043e+01
6.565626507304509119e+01
6.175430051985961910e+01
6.453546604793146457e+01
6.411662158349719220e+01
6.702871447421695450e+01
8.063891667908852412e+01
9.330518953175447905e+01
7.566839871758251945e+01
6.954247031099889398e+01
8.137820730791651158e+01
7.027762519513093764e+01
7.512356006953721987e+01
9.573978150371910090e+01
7.216129940443747159e+01
9.456404957194901328e+01
8.863032869225537524e+01
7.344502159217567794e+01
7.331829357521411339e+01
7.031573819332818687e+01
7.621129396399012990e+01
6.916898410314450985e+01
6.940144145923910912e+01
9.152560579009795561e+01
8.285149752474087848e+01
8.633724895731945992e+01
8.801869046542493891e+01
7.225828613380622301e+01
8.045117422052825873e+01
8.745718533441348086e+01
7.446915071710363065e+01
9.465465428844831308e+01
8.889643413704474995e+01
7.150561231772023518e+01
7.364067225814538631e+01
9.103000967881632732e+01
1.306458612638167267e+02
9.804113166763501397e+01
7.611638252934046989e+01
1.041045392755807626e+02
8.103284760355192873e+01
7.918919812497368582e+01
9.695432273054362327e+01
7.629746351781896863e+01
7.171456509415502012e+01
8.192138155141793732e+01
8.613696335901535406e+01
7.026643689005405236e+01
1.064652981558672735e+02
1.046804217210695214e+02
7.385248051448651552e+01
8.042863020396643492e+01
7.133867386799310850e+01
6.749368432588677535e+01
6.940867432499267409e+01
7.555153503685602345e+01
8.974887854014731658e+01
6.712794712471833236e+01
7.758547174081894582e+01
6.665031819847597205e+01
9.667064324663569153e+01
9.665554174066436133e+01
7.572466677658779588e+01
7.779888659346978841e+01
8.172595863512523806e+01
7.510041576808916375e+01
8.734473781567217543e+01
7.050177564493372984e+01
8.592847298239983900e+01
6.882123618784933683e+01
6.916109110573160024e+01
6.733686246472959169e+01
8.632928473391741875e+01
7.687876334459535599e+01
7.258927768225683508e+01
7.151854352089067390e+01
7.330335257529648629e+01
8.769272175587623508e+01
7.652194597506766627e+01
7.228734266347181858e+01
7.604554814206541380e+01
6.532880364432314479e+01
8.908657519804022229e+01
7.530996606134213778e+01
6.930033135086542018e+01
7.301760638622064903e+01
7.538542768543688055e+01
7.673695817224526650e+01
6.856922391099293179e+01
6.921330606879560321e+01
6.635645285264541826e+01
9.322929795519605989e+01
6.778732704751398330e+01
1.098448532956247590e+02
8.555732205178114214e+01
6.889508140570309536e+01
6.495593792373679776e+01
8.045275656479100235e+01
7.240881436730268206e+01
7.569550010943152074e+01
6.887981127911784540e+01
6.248182766620350037e+01
6.481137348405857779e+01
7.824976432751411437e+01
8.750200584567841133e+01
8.022264459681214532e+01
6.436988159486651284e+01
6.659905710915370491e+01
6.850286551854128447e+01
7.722163174019767951e+01
6.580650026074877701e+01
6.400109424001210812e+01
8.956707803407873314e+01
7.337577514602747897e+01
6.990150120866505290e+01
6.480080943161853213e+01
6.959731214286429690e+01
8.759539788711578012e+01
1.050436406791978357e+02
1.246106376770084978e+02
6.852561094798294050e+01
8.402228788148546812e+01
7.398006167868480532e+01
1.132682676501945593e+02
9.389036640688409818e+01
7.400799389793290572e+01
7.600986625754289605e+01
1.159703946474462128e+02
8.348257369393104455e+01
7.488142593011369286e+01
7.911383935988018834e+01
1.259683078790982904e+02
8.513602464512013057e+01
6.669944246043172598e+01
7.803387547491425380e+01
7.865200205944277911e+01
8.181105883710048943e+01
8.799765668757223125e+01
6.604507836150354194e+01
1.176424448623898655e+02
7.152342307499924345e+01
8.809783137077010906e+01
7.926658572928336355e+01
6.834259264660883559e+01
8.735305586190102645e+01
7.896511541467782536e+01
6.717954833492451883e+01
6.752203625448923674e+01
8.427715854747981439e+01
7.512987925348269869e+01
9.228657138795257708e+01
7.091690713232530641e+01
6.794720688194620095e+01
7.530465045595943252e+01
8.607972454499547155e+01
1.039230390946886899e+02
6.869895126885738534e+01
6.411088757821529782e+01
7.414122632431003979e+01
6.486792330077624058e+01
6.618443879700723187e+01
7.083242970961742913e+01
6.458992460042112782e+01
7.609309633275725560e+01
7.544798642804586564e+01
8.884970568038112049e+01
6.902386805949994653e+01
1.165920086686860628e+02
6.962720830015048534e+01
6.783534136404085757e+01
7.120519712673939239e+01
7.548192676077611907e+01
7.649329515050000339e+01
6.512998729159056666e+01
6.977737118684963491e+01
7.654364629261311848e+01
7.154098783910586690e+01
6.368956025277221755e+01
7.135772257705923494e+01
8.324153729501644250e+01
8.310762033951637306e+01
7.561671500845834260e+01
9.709330553304121736e+01
7.070494801973335086e+01
7.171586790931718269e+01
7.798887629639050090e+01
7.300728649639742684e+01
7.558948563176680580e+01
7.286143334130831306e+01
7.801833797316751884e+01
7.190102508026042472e+01
1.082047403281298728e+02
6.444311624432779695e+01
7.927649484429765891e+01
7.144988885941724277e+01
7.201865283680344021e+01
7.417986947152158450e+01
9.455465929652545753e+01
7.029543872270330951e+01
8.086959437634577341e+01
1.011033395693955157e+02
9.115509404127313076e+01
1.197409238577551491e+02
6.831598031000658011e+01
9.839210737216860991e+01
6.092774324017089782e+01
7.066000680271790202e+01
7.718292342209137757e+01
9.177380513086359315e+01
7.038171087883411303e+01
7.344037593827415833e+01
8.520889181688072256e+01
7.597556003878335673e+01
6.720427355321159268e+01
8.040158021341166261e+01
8.525158824183777995e+01
9.041690943684433535e+01
6.821033186537711401e+01
9.196713323739585633e+01
7.488511530560548124e+01
7.882844277260376487e+01
6.797284568257690296e+01
6.472464010735188822e+01
6.405172834948754712e+01
8.140582328122610534e+01
6.742082121051677746e+01
6.060538051639966994e+01
6.852757457556029408e+01
7.310630595911216290e+01
7.421449545719863750e+01
7.275055194492874477e+01
6.894626618326023504e+01
6.904670931313377480e+01
8.967765292846290492e+01
6.608511107333677614e+01
7.482094753968199541e+01
1.149935632741589870e+02
7.915402006217081521e+01
6.091549631824643996e+01
6.230527299508725037e+01
5.707673868973551379e+01
6.288044935544649405e+01
6.725881171934356928e+01
5.539359848784354767e+01
6.694018336825990900e+01
8.028100903350848228e+01
6.460383511935143019e+01
5.963113416516935672e+01
6.810665422575037553e+01
6.865403283077618823e+01
7.609188768252974455e+01
6.715171887954394947e+01
6.775046513096191347e+01
7.664771244762512481e+01
9.418943753486314563e+01
6.841074617093504173e+01
7.460529016266956148e+01
6.494005785217758842e+01
8.964369496582666841e+01
